"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000167992",251.543797733559,-1.49617361847133,0.155610178282905,4.69462547444072e-23,4.04187037258786e-21,"VWCE","220001"
"ENSG00000106123",2287.85834096414,1.38027748085365,0.144406453923584,4.92815944768443e-23,4.22272862388732e-21,"EPHB6","2051"
"ENSG00000134253",136.921586068676,-1.91908079937481,0.200216773694344,5.53945545509536e-23,4.72402660943061e-21,"TRIM45","80263"
"ENSG00000003402",2546.61419680864,1.16832514686199,0.121876759443196,5.66250420168735e-23,4.80618399080954e-21,"CFLAR","8837"
"ENSG00000134318",4538.36898283538,0.796095251082221,0.0823347963912886,5.73215382864682e-23,4.84245896679206e-21,"ROCK2","9475"
"ENSG00000143891",528.391197527252,-1.09670194569021,0.113991249195476,5.9914750424063e-23,5.03787859406818e-21,"GALM","130589"
"ENSG00000167552",9310.14519133022,-1.19008368337957,0.124701676457788,6.73787445394631e-23,5.63913083368884e-21,"TUBA1A","7846"
"ENSG00000137962",4500.60695160733,1.13196302427039,0.11847199500712,6.85746147255189e-23,5.71264637671753e-21,"ARHGAP29","9411"
"ENSG00000071242",11135.3639028974,0.907598153073952,0.0947621786118482,9.35377968916497e-23,7.75630929616749e-21,"RPS6KA2","6196"
"ENSG00000145675",3495.18501005827,1.51249571603512,0.160219053334514,1.09085028937052e-22,9.00401839767578e-21,"PIK3R1","5295"
"ENSG00000165272",138.573185853026,-2.85398259152142,0.306039643523496,1.69607701934765e-22,1.3935712276777e-20,"AQP3","360"
"ENSG00000106615",2192.91734771394,0.934357745855317,0.0978477838302797,1.95400480417274e-22,1.59819829301292e-20,"RHEB","6009"
"ENSG00000145244",167.01361710736,1.88791695001021,0.200400906201657,2.26608846885467e-22,1.84506768817063e-20,"CORIN","10699"
"ENSG00000140807",96.2206654269905,2.37640487126405,0.253758706858523,3.97704341706474e-22,3.22355492102085e-20,"NKD1","85407"
"ENSG00000198542",3506.9365662968,1.01812497781213,0.107263355173409,4.13369589675536e-22,3.33550331687067e-20,"ITGBL1","9358"
"ENSG00000128699",1855.27912050025,0.979901004609614,0.10418043207369,4.65696315355798e-22,3.74095513326439e-20,"ORMDL1","94101"
"ENSG00000120690",1383.58922656758,0.899760622609311,0.0955867834019874,5.41219824505564e-22,4.32831534317917e-20,"ELF1","1997"
"ENSG00000128342",153.121849690958,-2.54184035713033,0.278790102649303,6.58058866032392e-22,5.23942975017117e-20,"LIF","3976"
"ENSG00000103175",250.45717439452,1.71945004728621,0.185451751583334,7.70901166669226e-22,6.11083506301588e-20,"WFDC1","58189"
"ENSG00000111859",1772.5459327153,1.5935320140733,0.172472946248184,8.34151252482545e-22,6.58320948998725e-20,"NEDD9","4739"
"ENSG00000168542",82662.1689907717,-0.837934844018079,0.089534103567314,1.12390253349999e-21,8.83122366279428e-20,"COL3A1","1281"
"ENSG00000116991",119.855227839028,-2.52593222153778,0.273971454033845,1.13186889806682e-21,8.85515171818012e-20,"SIPA1L2","57568"
"ENSG00000169218",643.194333449779,1.37482314869405,0.148647346652235,1.14648441515479e-21,8.93066691181615e-20,"RSPO1","284654"
"ENSG00000140105",2493.98511104818,-1.28014835152319,0.138405983949528,1.22259885300303e-21,9.48251886247266e-20,"WARS1","7453"
"ENSG00000033867",2313.67894079298,-0.909716068035201,0.0977847764358021,1.45495908653504e-21,1.12362806021938e-19,"SLC4A7","9497"
"ENSG00000084090",3609.48552942064,1.22500560363081,0.13278661405229,1.56411447122572e-21,1.20276392287332e-19,"STARD7","56910"
"ENSG00000185813",468.253727549524,1.09469289881873,0.118201944464913,1.7664610824446e-21,1.35258300925567e-19,"PCYT2","5833"
"ENSG00000100784",87.3238286571985,-2.45106945100616,0.266925540610211,1.899908125082e-21,1.44859944079345e-19,"RPS6KA5","9252"
"ENSG00000173838",47.3524552949313,3.81606524399916,0.412861878482799,2.01259208161157e-21,1.52804143107673e-19,"MARCHF10","162333"
"ENSG00000185022",648.341698714604,1.24182902191985,0.134893288293654,2.16677459696799e-21,1.63819084444714e-19,"MAFF","23764"
"ENSG00000175130",620.191163568236,-1.1036735426118,0.119298978179916,2.22487881173416e-21,1.67508239909391e-19,"MARCKSL1","65108"
"ENSG00000129116",21202.5826388257,0.831689434049344,0.0901877197644513,2.78976915401106e-21,2.09162942321979e-19,"PALLD","23022"
"ENSG00000182552",978.40682352807,1.09197735213657,0.11875433157995,2.92239894734142e-21,2.18197703977019e-19,"RWDD4","201965"
"ENSG00000138604",1443.51596046545,0.905491941842525,0.0982608871594205,3.62168779618985e-21,2.69291942994381e-19,"GLCE","26035"
"ENSG00000124151",1569.91028919931,1.32851005461656,0.14601904177678,4.45248088088131e-21,3.29703460784273e-19,"NCOA3","8202"
"ENSG00000083223",1486.90723795935,1.08677606653895,0.118798515203851,4.55276531592042e-21,3.35747783174885e-19,"TUT7","79670"
"ENSG00000128311",316.409229736023,1.27072265354673,0.138993810957945,4.70948268756749e-21,3.45887475428937e-19,"TST","7263"
"ENSG00000157514",2205.70579219808,3.11754198864986,0.350022888096831,4.73850494769641e-21,3.46604300930281e-19,"TSC22D3","1831"
"ENSG00000116132",5566.26234944767,-0.757016276925597,0.0824544282078979,6.06827447452457e-21,4.42075023864757e-19,"PRRX1","5396"
"ENSG00000131771",95.419786398675,-2.92980149769669,0.323090665461985,6.23343976391065e-21,4.5227627061213e-19,"PPP1R1B","84152"
"ENSG00000107796",2427.809962315,1.12120762069031,0.123410833728804,7.83996922393304e-21,5.66555848254824e-19,"ACTA2","59"
"ENSG00000100033",55.3631369152134,4.77870171028313,0.526257293285293,7.9379612559278e-21,5.7134269935666e-19,"PRODH","5625"
"ENSG00000108604",2178.07169386197,1.21541287457405,0.134932041746543,8.92906390473758e-21,6.40117832278279e-19,"SMARCD2","6603"
"ENSG00000250978",56.3181939282226,6.18484052518962,0.664798560995649,1.00787266787461e-20,7.19669078799038e-19,NA,NA
"ENSG00000117461",215.510751865581,-1.66266915722891,0.185405487703145,1.61970228182151e-20,1.1519732355374e-18,"PIK3R3","8503"
"ENSG00000172260",1335.02598862169,1.41785522334318,0.158878928457805,1.69631211044925e-20,1.20171024076472e-18,"NEGR1","257194"
"ENSG00000169764",3226.46866802453,0.871762775738841,0.0964416469858587,1.78829803440627e-20,1.26190724827868e-18,"UGP2","7360"
"ENSG00000186594",1373.78509497533,0.825183815964456,0.0913553805997315,2.14610802893394e-20,1.5084792137749e-18,"MIR22HG","84981"
"ENSG00000176771",107.652179101487,-2.16961582551093,0.243444350083741,2.21520606155718e-20,1.55098902224357e-18,"NCKAP5","344148"
"ENSG00000196950",808.748017483607,-1.20059777237107,0.134168992611194,2.24518960605093e-20,1.5658892159411e-18,"SLC39A10","57181"
"ENSG00000116711",111.969948202533,-2.39316324832394,0.268760296612346,2.271656004906e-20,1.57823081669029e-18,"PLA2G4A","5321"
"ENSG00000166825",4198.98449033367,1.04076597107259,0.116062590218251,2.2961809321556e-20,1.58913383435415e-18,"ANPEP","290"
"ENSG00000171132",401.594468468381,-1.1752172564123,0.131423786618532,2.902995047004e-20,2.00139819447471e-18,"PRKCE","5581"
"ENSG00000169744",616.845546159048,-1.30615430767872,0.147074849085953,3.57676856643756e-20,2.45650280856784e-18,"LDB2","9079"
"ENSG00000157613",2782.52862633184,-0.962742200867957,0.107822809424488,3.76663914469653e-20,2.57706862242089e-18,"CREB3L1","90993"
"ENSG00000184254",560.687335820594,-1.00692493680466,0.112680261290134,3.99309994279812e-20,2.72166062010263e-18,"ALDH1A3","220"
"ENSG00000221968",1863.01472747893,0.983246059543743,0.110438067120261,4.30956150067878e-20,2.92627357144204e-18,"FADS3","3995"
"ENSG00000159212",757.351871507445,1.0239468314685,0.114626936543485,4.42050018461037e-20,2.9903188090932e-18,"CLIC6","54102"
"ENSG00000185745",237.715593495462,-1.62587542421438,0.183733014170498,4.47218922479457e-20,3.01395404160875e-18,"IFIT1","3434"
"ENSG00000113719",6814.38731438154,0.732892933938147,0.0816120520317718,4.66872135633014e-20,3.13466313753002e-18,"ERGIC1","57222"
"ENSG00000162878",1588.4403411696,1.52288155416863,0.173631284406089,5.40431257390099e-20,3.61506321393214e-18,"PKDCC","91461"
"ENSG00000170775",213.791994001087,1.4570178742415,0.164557279110145,5.45807197998803e-20,3.63750174844091e-18,"GPR37","2861"
"ENSG00000108830",158.263285028196,-2.30584161952795,0.265908969390689,7.20371374146909e-20,4.78315959645737e-18,"RND2","8153"
"ENSG00000174697",115.965367677631,2.95556846626323,0.341595982810911,8.06869079581115e-20,5.33779493308183e-18,"LEP","3952"
"ENSG00000116962",9435.92561442646,1.4472493255311,0.165773147864965,8.26635716812267e-20,5.4485286037802e-18,"NID1","4811"
"ENSG00000115419",3865.24139352938,1.16848656341664,0.132958655106249,9.99394443387643e-20,6.56317650157564e-18,"GLS","2744"
"ENSG00000114853",3379.39174943392,0.737141718520732,0.082763389851629,1.00905965610029e-19,6.60255252795225e-18,"ZBTB47","92999"
"ENSG00000154262",2397.11809061523,0.99805058861243,0.113193967197151,1.14555047277758e-19,7.45637129855764e-18,"ABCA6","23460"
"ENSG00000137393",158.284949779487,2.0735590854769,0.238931077544433,1.14783530604672e-19,7.45637129855764e-18,"RNF144B","255488"
"ENSG00000165802",1601.7603826837,0.924449587798075,0.105055076074427,1.30967650146672e-19,8.47709315373816e-18,"NSMF","26012"
"ENSG00000172985",799.899058341231,0.870765763483651,0.0989887573128616,1.56613428756894e-19,1.01007241471382e-17,"SH3RF3","344558"
"ENSG00000157110",2970.45509966733,0.878502104189959,0.0998144930253664,1.64014822867667e-19,1.05402954381457e-17,"RBPMS","11030"
"ENSG00000138074",435.942592797619,1.18105891507235,0.134984259310856,1.66701749647436e-19,1.06748444240426e-17,"SLC5A6","8884"
"ENSG00000109654",1280.00084110826,-0.849469376745076,0.0975303015378951,1.67502549927157e-19,1.0688088238969e-17,"TRIM2","23321"
"ENSG00000152779",45.6803352931827,4.02033114758565,0.460604679575758,1.90143509691126e-19,1.2089902167428e-17,"SLC16A12","387700"
"ENSG00000179593",67.2430476358842,10.9701457682356,2.91813910160278,1.9749305907546e-19,1.25129933274783e-17,"ALOX15B","247"
"ENSG00000162545",6269.07890379794,0.795857685797723,0.0905423053140084,2.04470308985387e-19,1.29096096136248e-17,"CAMK2N1","55450"
"ENSG00000074590",412.639546693256,1.32919127484047,0.153242346234318,2.38690356931296e-19,1.50174625266495e-17,"NUAK1","9891"
"ENSG00000137767",879.787346655915,1.01159996612228,0.116047385516211,2.50445946312152e-19,1.57021754632086e-17,"SQOR","58472"
"ENSG00000197769",134.645339447369,2.38911421747079,0.278305168622569,2.56326493473619e-19,1.60150657068205e-17,"MAP1LC3C","440738"
"ENSG00000168556",382.018082336941,1.24920957671937,0.143845541174043,2.70576914146157e-19,1.68469238517161e-17,"ING2","3622"
"ENSG00000139329",13692.8259397137,-0.874419723295582,0.100278560724943,3.03710491127326e-19,1.88447123356728e-17,"LUM","4060"
"ENSG00000019995",2078.38755449834,0.910088682085276,0.104310327603984,3.15831746903789e-19,1.95294723497827e-17,"ZRANB1","54764"
"ENSG00000139567",871.096694833981,0.835910370849534,0.0955795587417226,4.28372777518553e-19,2.63977388995509e-17,"ACVRL1","94"
"ENSG00000182718",25279.2258967989,0.654298886494928,0.0749279757029907,4.60495594850674e-19,2.82804018216486e-17,"ANXA2","302"
"ENSG00000103064",780.765707845921,1.36707894093986,0.159862171539501,5.23386502180933e-19,3.20333902049106e-17,"SLC7A6","9057"
"ENSG00000075213",714.29854936872,-1.17986820839794,0.137236556657954,5.46418088085193e-19,3.33296511084914e-17,"SEMA3A","10371"
"ENSG00000131080",1123.67111890117,-0.928294638120395,0.107442713857992,5.74635353212611e-19,3.4932393735499e-17,"EDA2R","60401"
"ENSG00000076513",6210.57643305943,0.67711937891069,0.0778484566747315,6.66952315764941e-19,4.04078786864456e-17,"ANKRD13A","88455"
"ENSG00000146411",762.966844324659,-0.899160854894387,0.104219758720717,6.88067450242326e-19,4.15472674485249e-17,"SLC2A12","154091"
"ENSG00000187239",1852.06374818396,0.812761604247892,0.0939793577454478,6.99366240514629e-19,4.20882813773252e-17,"FNBP1","23048"
"ENSG00000143507",318.948951565759,-1.15809595916374,0.134761071831711,7.13539489568064e-19,4.27980985842925e-17,"DUSP10","11221"
"ENSG00000169926",2077.74116757638,0.882724388152067,0.102443733188037,7.18937485589179e-19,4.29786083577797e-17,"KLF13","51621"
"ENSG00000135048",940.087350917675,0.873048547487624,0.10116243250144,7.61840336077421e-19,4.53925662495931e-17,"CEMIP2","23670"
"ENSG00000144724",3000.69069923159,0.912462825220157,0.106049025022625,7.88292478305497e-19,4.68136463849145e-17,"PTPRG","5793"
"ENSG00000070882",1106.50519592118,-1.07809251889311,0.125910837072793,8.18685849844923e-19,4.84586617832551e-17,"OSBPL3","26031"
"ENSG00000135069",724.588192605061,-1.26687969413448,0.148569240968166,8.22281032275524e-19,4.85118849008714e-17,"PSAT1","29968"
"ENSG00000126785",672.621155629475,-1.18787549622199,0.138930091916512,8.2777934507009e-19,4.86766716836314e-17,"RHOJ","57381"
"ENSG00000134871",4201.99392576491,0.871146937620547,0.101246277491269,9.49300437691264e-19,5.56407559472853e-17,"COL4A2","1284"
"ENSG00000170989",241.928200229275,-1.44962922189715,0.170169348543872,9.57409055831405e-19,5.59338264630854e-17,"S1PR1","1901"
"ENSG00000107968",536.659556658061,1.107677321559,0.129592771078228,1.01447297783796e-18,5.90758147676901e-17,"MAP3K8","1326"
"ENSG00000183876",193.711245126177,-1.6451214410745,0.19372169935606,1.0297753429524e-18,5.97734758744691e-17,"ARSI","340075"
"ENSG00000116194",237.044105094213,1.89201088137741,0.225338546229041,1.390664144602e-18,8.04617704757825e-17,"ANGPTL1","9068"
"ENSG00000132155",2810.67879553971,0.771913572944675,0.0901699664861052,1.52536434712859e-18,8.79724553276663e-17,"RAF1","5894"
"ENSG00000111728",193.414395562819,-1.48997249698121,0.176088588237205,1.64215079652571e-18,9.44053080916409e-17,"ST8SIA1","6489"
"ENSG00000183496",171.526821513788,-1.67129839728492,0.1984248471766,1.77224779270344e-18,1.01559957904158e-16,"MEX3B","84206"
"ENSG00000158246",70.302802747663,2.29159796342394,0.27257236791711,2.13922781993638e-18,1.2220084251408e-16,"TENT5B","115572"
"ENSG00000186575",2624.00223308639,0.99271046233766,0.117340332674215,2.16891780366574e-18,1.23504768858106e-16,"NF2","4771"
"ENSG00000182580",426.12530158249,-1.48202312544263,0.176953572855907,2.19884087966277e-18,1.24813699648744e-16,"EPHB3","2049"
"ENSG00000196230",7908.12960335272,-1.15661649651889,0.137704121030503,2.30726169801091e-18,1.30556185515749e-16,"TUBB","203068"
"ENSG00000145632",523.67753307386,-0.999411153965575,0.117865176600637,2.32766152715955e-18,1.31297622318837e-16,"PLK2","10769"
"ENSG00000174437",10584.2542700622,1.30752081672644,0.156304391769952,2.47619216352647e-18,1.39239380595298e-16,"ATP2A2","488"
"ENSG00000151690",939.078455369772,0.996186927667749,0.117943249754755,2.6196746120457e-18,1.46848675916356e-16,"MFSD6","54842"
"ENSG00000138385",1817.38844548674,0.790533616664457,0.0930802926211003,2.66578805102367e-18,1.48969534751925e-16,"SSB","6741"
"ENSG00000147526",8587.9138153644,0.860808952281469,0.10159140887858,3.06210510787363e-18,1.70586747093121e-16,"TACC1","6867"
"ENSG00000120162",60.6707970651537,2.64010350902286,0.315059179295091,3.13102968681736e-18,1.73888111680838e-16,"MOB3B","79817"
"ENSG00000009413",7584.98097699963,1.0665163520035,0.127742279291407,3.61163463652117e-18,1.99962318921729e-16,"REV3L","5980"
"ENSG00000268913",72.8570574700598,2.4601128998427,0.294673139039787,3.67802949734923e-18,2.03013689494792e-16,NA,NA
"ENSG00000081803",1171.26472982924,1.29339001056986,0.154975909837023,3.69780327356923e-18,2.03480954448333e-16,"CADPS2","93664"
"ENSG00000108950",1011.56504804899,1.06523263107093,0.127151580110135,3.96445474989928e-18,2.17489020639291e-16,"FAM20A","54757"
"ENSG00000198947",1286.0967815914,0.988507028488063,0.11815089245646,4.11197425838967e-18,2.24896245609312e-16,"DMD","1756"
"ENSG00000219481",2694.15068831909,-0.716072122875885,0.0845052347338108,4.23529348340651e-18,2.30939002849748e-16,"NBPF1","55672"
"ENSG00000067369",1878.40236760863,-0.745926875207038,0.0880539622491154,4.35914411828586e-18,2.36974136750561e-16,"TP53BP1","7158"
"ENSG00000164930",1380.01045695598,0.94109009488131,0.112133138219034,4.85210104635403e-18,2.62978030807513e-16,"FZD6","8323"
"ENSG00000147576",242.963584113988,1.40755736143039,0.169118687574601,5.40767474379895e-18,2.92209307327082e-16,"ADHFE1","137872"
"ENSG00000135821",19611.1821813456,2.84350646296928,0.350674514943493,5.53493820771097e-18,2.98190653022608e-16,"GLUL","2752"
"ENSG00000051108",2272.41984444954,0.732635849506397,0.0872900568293237,6.22887501878471e-18,3.34574259964215e-16,"HERPUD1","9709"
"ENSG00000164619",553.269926556431,-1.49210369644936,0.181184961563573,6.2560976459238e-18,3.35036372145098e-16,"BMPER","168667"
"ENSG00000133110",4035.48330504944,-1.38329921251329,0.168261923610814,6.51209948050039e-18,3.47711329531525e-16,"POSTN","10631"
"ENSG00000113456",944.895484182232,0.812423743595295,0.0969660735389002,6.89870132862823e-18,3.67263999134131e-16,"RAD1","5810"
"ENSG00000197301",209.371049795359,2.2138583255057,0.272799666415955,6.92947209079249e-18,3.6781392566879e-16,"HMGA2-AS1","100129940"
"ENSG00000161647",166.341518087729,1.5256547208427,0.184347163619961,7.47907021871592e-18,3.95818792692865e-16,"MPP3","4356"
"ENSG00000147119",453.232746335031,1.49134118032684,0.181707504430675,8.0586899595184e-18,4.25243598626317e-16,"CHST7","56548"
"ENSG00000196411",1152.04460393702,-0.923866553154819,0.111553275099262,8.32245342039401e-18,4.3787785627652e-16,"EPHB4","2050"
"ENSG00000147883",517.030621475995,-1.39187740217231,0.16893508994262,8.64664267716952e-18,4.53608420795885e-16,"CDKN2B","1030"
"ENSG00000188042",1231.9763688535,-0.784615602466369,0.093897350759224,9.02949060551665e-18,4.72315854522287e-16,"ARL4C","10123"
"ENSG00000087448",907.658851358475,1.03515262828439,0.124905916543842,9.27382112230258e-18,4.83690252970181e-16,"KLHL42","57542"
"ENSG00000146373",818.987563806969,1.05648141109733,0.127665023635673,1.05172172565765e-17,5.4695609050531e-16,"RNF217","154214"
"ENSG00000143127",265.813854593428,3.70689540383961,0.465830684545011,1.15864223401521e-17,6.0082444838241e-16,"ITGA10","8515"
"ENSG00000104756",1778.58667592707,0.808973128679159,0.0975617403800538,1.385401424035e-17,7.16348081151889e-16,"KCTD9","54793"
"ENSG00000103381",663.160500434339,0.908713061191999,0.110126013977074,1.61811868370402e-17,8.34281592967624e-16,"CPPED1","55313"
"ENSG00000168621",218.348514748931,1.754581284612,0.216126559463997,1.63379022722866e-17,8.39954895678644e-16,"GDNF","2668"
"ENSG00000101342",42.9011868528458,3.9744518872708,0.487350606480834,1.98533019481262e-17,1.01777867593898e-15,"TLDC2","140711"
"ENSG00000101955",4345.76801538559,0.899079496175145,0.109403018083479,2.19981166876374e-17,1.1245287263561e-15,"SRPX","8406"
